route_name,dir_id,day_type_id,day_type_name,time_period_name,stop_name,average_ons,average_offs,average_flow,ObjectId
Green Line,WB,day_type_01,Weekday,EARLY_AM,Brookline Village,12,7,63,2394
Green Line,WB,day_type_01,Weekday,EARLY_AM,Chestnut Hill,2,6,55,2395
Green Line,WB,day_type_01,Weekday,EARLY_AM,Chestnut Hill Avenue,4,9,12,2396
Green Line,WB,day_type_01,Weekday,EARLY_AM,Chiswick Road,2,4,18,2397
Green Line,WB,day_type_01,Weekday,EARLY_AM,Cleveland Circle,0,7,0,2398
Green Line,WB,day_type_01,Weekday,EARLY_AM,Coolidge Corner,3,7,13,2399
Green Line,WB,day_type_01,Weekday,EARLY_AM,Copley,61,213,555,2400
Green Line,WB,day_type_01,Weekday,EVENING,Dean Road,3,35,100,2401
Green Line,WB,day_type_01,Weekday,EVENING,East Somerville,10,12,273,2402
Green Line,WB,day_type_01,Weekday,EVENING,Eliot,6,27,428,2403
Green Line,WB,day_type_01,Weekday,EVENING,Englewood Avenue,3,47,58,2404
Green Line,WB,day_type_01,Weekday,EVENING,Fairbanks Street,4,34,242,2405
Green Line,WB,day_type_01,Weekday,EVENING,Fenway,40,62,614,2406
Green Line,WB,day_type_01,Weekday,EVENING,Fenwood Road,3,48,412,2407
Green Line,WB,day_type_01,Weekday,EVENING,Gilman Square,79,13,264,2408
Green Line,WB,day_type_01,Weekday,EVENING,Government Center,993,215,2543,2409
Green Line,WB,day_type_01,Weekday,EVENING,Griggs Street,14,76,544,2410
Green Line,WB,day_type_01,Weekday,EVENING,Harvard Avenue,86,286,607,2411
Green Line,WB,day_type_01,Weekday,EVENING,Hawes Street,6,10,403,2412
Green Line,WB,day_type_01,Weekday,EVENING,Haymarket,518,38,1741,2413
Green Line,WB,day_type_01,Weekday,EVENING,Heath Street,0,259,0,2414
Green Line,WB,day_type_01,Weekday,EVENING,Hynes Convention Center,440,946,2367,2415
Green Line,WB,day_type_01,Weekday,EVENING,Kenmore,163,792,1755,2416
Green Line,WB,day_type_01,Weekday,EVENING,Kent Street,7,14,400,2417
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Blandford Street,7,6,257,2418
Green Line,WB,day_type_01,Weekday,EVENING,Lechmere,115,54,408,2419
Green Line,WB,day_type_01,Weekday,EVENING,Longwood,58,55,622,2420
Green Line,WB,day_type_01,Weekday,EVENING,Longwood Medical Area,8,98,519,2421
Green Line,WB,day_type_01,Weekday,EVENING,Magoun Square,19,8,186,2422
Green Line,WB,day_type_01,Weekday,EVENING,Medford/Tufts,140,0,140,2423
Green Line,WB,day_type_01,Weekday,EVENING,Mission Park,2,76,347,2424
Green Line,WB,day_type_01,Weekday,EVENING,Museum of Fine Arts,7,30,600,2425
Green Line,WB,day_type_01,Weekday,EVENING,Newton Centre,9,40,456,2426
Green Line,WB,day_type_01,Weekday,EVENING,Newton Highlands,7,30,436,2427
Green Line,WB,day_type_01,Weekday,EVENING,Northeastern University,24,87,618,2428
Green Line,WB,day_type_01,Weekday,EVENING,North Station,805,55,1242,2429
Green Line,WB,day_type_01,Weekday,EVENING,Packard's Corner,34,90,801,2430
Green Line,WB,day_type_01,Weekday,EVENING,Park Street,1301,971,2908,2431
Green Line,WB,day_type_01,Weekday,EVENING,Prudential,47,241,912,2432
Green Line,WB,day_type_01,Weekday,EVENING,Reservoir,16,73,487,2433
Green Line,WB,day_type_01,Weekday,EVENING,Riverside,0,329,0,2434
Green Line,WB,day_type_01,Weekday,EVENING,Riverway,3,70,282,2435
Green Line,WB,day_type_01,Weekday,EVENING,Saint Mary's Street,46,28,408,2436
Green Line,WB,day_type_01,Weekday,EVENING,Saint Paul Street,9,46,363,2437
Green Line,WB,day_type_01,Weekday,EVENING,Science Park/West End,71,9,487,2438
Green Line,WB,day_type_01,Weekday,EVENING,South Street,9,32,55,2439
Green Line,WB,day_type_01,Weekday,EVENING,Summit Avenue,9,49,293,2440
Green Line,WB,day_type_01,Weekday,EVENING,Sutherland Road,10,67,215,2441
Green Line,WB,day_type_01,Weekday,EVENING,Symphony,58,298,675,2442
Green Line,WB,day_type_01,Weekday,EVENING,Tappan Street,5,55,131,2443
Green Line,WB,day_type_01,Weekday,EVENING,Union Square,61,0,61,2444
Green Line,WB,day_type_01,Weekday,EVENING,Waban,7,20,417,2445
Green Line,WB,day_type_01,Weekday,EVENING,Warren Street,13,106,391,2446
Green Line,WB,day_type_01,Weekday,EVENING,Washington Square,8,75,181,2447
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Chestnut Hill Avenue,33,222,206,2448
Green Line,WB,day_type_01,Weekday,EVENING,Washington Street,17,145,271,2449
Green Line,WB,day_type_01,Weekday,EVENING,Woodland,6,108,323,2450
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Allston Street,4,25,144,2451
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Amory Street,9,9,271,2452
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Arlington,75,113,1050,2453
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Babcock Street,8,12,271,2454
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Back of the Hill,0,5,41,2455
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Ball Square,3,0,15,2456
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Beaconsfield,2,9,199,2457
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Symphony,19,87,183,2458
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Harvard Avenue,236,815,1515,2459
Green Line,WB,day_type_01,Weekday,NIGHT,Newton Highlands,0,2,53,2460
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Chiswick Road,33,186,390,2461
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Cleveland Circle,0,237,0,2462
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Coolidge Corner,218,451,756,2463
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Copley,3377,4547,15163,2464
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Dean Road,28,93,324,2465
Green Line,WB,day_type_03,Sunday,OFF_PEAK,East Somerville,31,13,491,2466
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Eliot,35,51,974,2467
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Englewood Avenue,28,115,237,2468
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Fairbanks Street,30,71,603,2469
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Fenway,89,197,1360,2470
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Fenwood Road,22,120,681,2471
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Gilman Square,115,9,472,2472
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Government Center,7535,952,14878,2473
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Griggs Street,45,152,1016,2474
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Harvard Avenue,203,647,1123,2475
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Hawes Street,31,24,1079,2476
Green Line,WB,day_type_01,Weekday,NIGHT,Northeastern University,2,5,40,2477
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Haymarket,2771,255,8295,2478
Green Line,WB,day_type_01,Weekday,NIGHT,North Station,63,2,73,2479
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Boston College,0,15,0,2480
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Hawes Street,32,23,1193,2481
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Boston University Central,10,9,261,2482
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Haymarket,3878,365,10168,2483
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Boston University East,7,6,261,2484
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Heath Street,0,239,0,2485
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Boylston,301,53,1079,2486
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Hynes Convention Center,1433,5925,8931,2487
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Brandon Hall,0,6,54,2488
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Kenmore,518,3877,5579,2489
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Brigham Circle,0,23,118,2490
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Kent Street,34,28,1202,2491
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Brookline Hills,2,11,208,2492
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Lechmere,193,57,997,2493
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Brookline Village,6,23,214,2494
Green Line,WB,day_type_01,Weekday,NIGHT,Packard's Corner,0,7,70,2495
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Longwood,76,140,1805,2496
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Heath Street,0,225,0,2497
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Tappan Street,0,9,22,2498
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Longwood Medical Area,28,337,1069,2499
Green Line,WB,day_type_01,Weekday,NIGHT,Park Street,79,86,174,2500
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Hynes Convention Center,1269,4986,7321,2501
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Chestnut Hill,2,9,177,2502
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Chestnut Hill Avenue,3,23,23,2503
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Chiswick Road,2,23,43,2504
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Cleveland Circle,0,8,0,2505
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Coolidge Corner,8,28,67,2506
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Copley,183,170,1084,2507
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Dean Road,0,5,18,2508
Green Line,WB,day_type_01,Weekday,LATE_EVENING,East Somerville,1,1,26,2509
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Eliot,1,6,160,2510
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Englewood Avenue,0,10,8,2511
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Fairbanks Street,0,8,46,2512
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Fenway,9,16,235,2513
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Fenwood Road,0,15,102,2514
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Gilman Square,8,3,25,2515
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Government Center,311,205,1072,2516
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Griggs Street,3,24,164,2517
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Harvard Avenue,18,90,185,2518
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Hawes Street,1,2,98,2519
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Haymarket,174,12,946,2520
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Heath Street,0,41,0,2521
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Hynes Convention Center,124,233,673,2522
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Kenmore,91,197,588,2523
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Kent Street,1,3,96,2524
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Lechmere,20,4,53,2525
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Longwood,9,15,230,2526
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Longwood Medical Area,1,28,140,2527
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Magoun Square,2,0,18,2528
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Medford/Tufts,11,0,11,2529
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Mission Park,0,37,65,2530
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Museum of Fine Arts,1,9,164,2531
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Newton Centre,2,11,167,2532
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Newton Highlands,1,7,164,2533
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Northeastern University,7,24,170,2534
Green Line,WB,day_type_01,Weekday,LATE_EVENING,North Station,697,8,767,2535
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Packard's Corner,4,26,252,2536
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Park Street,285,544,823,2537
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Prudential,9,80,248,2538
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Reservoir,2,17,180,2539
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Riverside,0,139,0,2540
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Riverway,0,21,46,2541
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Union Square,10,0,10,2542
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Magoun Square,102,4,393,2543
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Saint Mary's Street,7,8,97,2544
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Waban,1,4,158,2545
Green Line,WB,day_type_01,Weekday,NIGHT,Prudential,1,18,55,2546
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Warren Street,4,31,117,2547
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Kenmore,435,3401,4378,2548
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Washington Square,0,16,31,2549
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Kent Street,32,40,1071,2550
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Saint Paul Street,1,12,86,2551
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Washington Street,3,43,79,2552
Green Line,WB,day_type_01,Weekday,NIGHT,Reservoir,0,4,51,2553
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Medford/Tufts,179,0,179,2554
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Lechmere,163,39,753,2555
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Science Park/West End,20,2,73,2556
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Woodland,1,21,137,2557
Green Line,WB,day_type_01,Weekday,NIGHT,Riverside,0,51,0,2558
Green Line,WB,day_type_01,Weekday,LATE_EVENING,South Street,2,10,15,2559
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Longwood,72,108,1329,2560
Green Line,WB,day_type_01,Weekday,NIGHT,Riverway,0,7,12,2561
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Summit Avenue,1,10,60,2562
Green Line,WB,day_type_01,Weekday,NIGHT,Allston Street,0,7,39,2563
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Mission Park,22,252,491,2564
Green Line,WB,day_type_01,Weekday,LATE_EVENING,Sutherland Road,2,20,63,2565
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Museum of Fine Arts,29,126,1382,2566
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Newton Centre,44,108,1390,2567
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Longwood Medical Area,24,312,972,2568
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Newton Highlands,42,127,1306,2569
Green Line,WB,day_type_01,Weekday,NIGHT,Amory Street,1,3,78,2570
Green Line,WB,day_type_01,Weekday,NIGHT,Saint Mary's Street,0,3,28,2571
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Magoun Square,86,3,366,2572
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Northeastern University,47,335,1473,2573
Green Line,WB,day_type_01,Weekday,NIGHT,Arlington,17,30,273,2574
Green Line,WB,day_type_01,Weekday,NIGHT,Saint Paul Street,0,3,24,2575
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Medford/Tufts,185,0,185,2576
Green Line,WB,day_type_02,Saturday,OFF_PEAK,North Station,5309,244,6653,2577
Green Line,WB,day_type_01,Weekday,NIGHT,Babcock Street,1,4,77,2578
Green Line,WB,day_type_01,Weekday,NIGHT,Science Park/West End,6,0,9,2579
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Mission Park,21,258,446,2580
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Packard's Corner,113,211,2092,2581
Green Line,WB,day_type_01,Weekday,NIGHT,Back of the Hill,0,1,11,2582
Green Line,WB,day_type_01,Weekday,NIGHT,South Street,0,3,2,2583
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Museum of Fine Arts,30,147,1259,2584
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Park Street,7019,7604,18660,2585
Green Line,WB,day_type_01,Weekday,NIGHT,Ball Square,0,0,0,2586
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Newton Centre,38,85,1023,2587
Green Line,WB,day_type_01,Weekday,NIGHT,Beaconsfield,0,2,50,2588
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Prudential,199,1925,2944,2589
Green Line,WB,day_type_01,Weekday,NIGHT,Summit Avenue,0,3,16,2590
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Newton Highlands,35,71,984,2591
Green Line,WB,day_type_01,Weekday,NIGHT,Sutherland Road,0,6,17,2592
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Reservoir,89,179,1487,2593
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Northeastern University,45,299,1375,2594
Green Line,WB,day_type_01,Weekday,NIGHT,Symphony,5,21,40,2595
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Riverside,0,1197,0,2596
Green Line,WB,day_type_01,Weekday,NIGHT,Blandford Street,2,2,72,2597
Green Line,WB,day_type_03,Sunday,OFF_PEAK,North Station,4765,205,5780,2598
Green Line,WB,day_type_01,Weekday,NIGHT,Tappan Street,0,3,5,2599
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Riverway,23,220,294,2600
Green Line,WB,day_type_01,Weekday,NIGHT,Boston College,0,2,0,2601
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Packard's Corner,103,189,1557,2602
Green Line,WB,day_type_01,Weekday,NIGHT,Union Square,1,0,1,2603
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Saint Mary's Street,120,120,1196,2604
Green Line,WB,day_type_01,Weekday,NIGHT,Boston University Central,3,3,77,2605
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Park Street,5918,5359,15387,2606
Green Line,WB,day_type_01,Weekday,NIGHT,Waban,0,1,48,2607
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Saint Paul Street,33,120,1116,2608
Green Line,WB,day_type_01,Weekday,NIGHT,Boston University East,2,1,76,2609
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Prudential,180,1539,2754,2610
Green Line,WB,day_type_01,Weekday,NIGHT,Warren Street,1,9,31,2611
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Science Park/West End,635,46,1588,2612
Green Line,WB,day_type_01,Weekday,NIGHT,Boylston,102,10,275,2613
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Reservoir,77,101,1098,2614
Green Line,WB,day_type_01,Weekday,NIGHT,Washington Square,0,5,8,2615
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Riverside,0,911,0,2616
Green Line,WB,day_type_01,Weekday,NIGHT,Washington Street,0,11,22,2617
Green Line,WB,day_type_01,Weekday,NIGHT,Brandon Hall,0,2,14,2618
Green Line,WB,day_type_02,Saturday,OFF_PEAK,South Street,34,114,206,2619
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Riverway,20,185,281,2620
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Summit Avenue,36,125,735,2621
Green Line,WB,day_type_01,Weekday,NIGHT,Brigham Circle,0,6,30,2622
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Saint Mary's Street,106,108,1079,2623
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Sutherland Road,43,195,676,2624
Green Line,WB,day_type_01,Weekday,NIGHT,Brookline Hills,0,3,47,2625
Green Line,WB,day_type_01,Weekday,NIGHT,Woodland,0,6,49,2626
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Saint Paul Street,34,121,982,2627
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Symphony,219,1397,1758,2628
Green Line,WB,day_type_01,Weekday,NIGHT,Brookline Village,0,5,49,2629
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Allston Street,46,169,1252,2630
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Science Park/West End,495,30,1218,2631
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Tappan Street,34,114,400,2632
Green Line,WB,day_type_01,Weekday,NIGHT,Chestnut Hill,0,2,50,2633
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Amory Street,69,87,2300,2634
Green Line,WB,day_type_03,Sunday,OFF_PEAK,South Street,31,98,139,2635
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Union Square,261,0,261,2636
Green Line,WB,day_type_01,Weekday,NIGHT,Chestnut Hill Avenue,0,6,5,2637
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Arlington,1496,2623,19829,2638
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Summit Avenue,38,129,663,2639
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Waban,39,37,1277,2640
Green Line,WB,day_type_01,Weekday,NIGHT,Chiswick Road,0,6,11,2641
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Babcock Street,89,196,2192,2642
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Sutherland Road,36,153,543,2643
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Warren Street,52,285,1023,2644
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Symphony,202,1320,1636,2645
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Washington Square,37,217,480,2646
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Back of the Hill,21,76,239,2647
Green Line,WB,day_type_01,Weekday,NIGHT,Cleveland Circle,0,2,0,2648
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Tappan Street,32,110,388,2649
Green Line,WB,day_type_01,Weekday,NIGHT,Coolidge Corner,0,7,18,2650
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Ball Square,122,4,295,2651
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Washington Street,55,250,826,2652
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Union Square,138,0,138,2653
Green Line,WB,day_type_01,Weekday,NIGHT,Copley,46,43,283,2654
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Beaconsfield,51,80,1576,2655
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Woodland,38,119,1196,2656
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Waban,34,41,960,2657
Green Line,WB,day_type_01,Weekday,NIGHT,Dean Road,0,1,4,2658
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Blandford Street,75,84,2388,2659
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Allston Street,42,131,906,2660
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Warren Street,47,210,762,2661
Green Line,WB,day_type_01,Weekday,NIGHT,East Somerville,0,0,1,2662
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Boston College,0,207,0,2663
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Amory Street,68,79,1763,2664
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Washington Square,32,173,466,2665
Green Line,WB,day_type_01,Weekday,NIGHT,Eliot,0,2,52,2666
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Boston University Central,68,117,2313,2667
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Arlington,1382,2161,16356,2668
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Washington Street,51,152,663,2669
Green Line,WB,day_type_01,Weekday,NIGHT,Englewood Avenue,0,2,2,2670
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Boston University East,49,70,2353,2671
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Babcock Street,69,181,1644,2672
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Woodland,32,90,903,2673
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Back of the Hill,20,76,225,2674
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Ball Square,102,1,282,2675
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Beaconsfield,43,64,1122,2676
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Blandford Street,62,64,1833,2677
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Boston College,0,139,0,2678
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Boston University Central,64,122,1769,2679
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Boston University East,54,54,1797,2680
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Boylston,3066,1362,17140,2681
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Brandon Hall,32,49,645,2682
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Brigham Circle,25,221,782,2683
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Brookline Hills,42,73,1151,2684
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Brookline Village,80,230,1181,2685
Green Line,WB,day_type_03,Sunday,OFF_PEAK,Chestnut Hill,36,68,1062,2686
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Boylston,3548,1264,20970,2687
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Brandon Hall,32,69,699,2688
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Brigham Circle,25,252,844,2689
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Brookline Hills,49,91,1606,2690
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Brookline Village,109,270,1648,2691
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Chestnut Hill,52,84,1454,2692
Green Line,WB,day_type_02,Saturday,OFF_PEAK,Chestnut Hill Avenue,38,272,286,2693
